Customer_ID,Order_ID,Order_Date,Product_Category,Product_Sub_Category,Quantity,Price,Discount,Customer_Location,Revenue
CUST_014340,ORD_00104877,2023-05-18,Electronics,Tablets,1,575.51,0.0,MN,575.51
CUST_012935,ORD_00100941,2023-05-18,Home & Garden,Furniture,2,613.67,0.0,MA,1227.34
CUST_013287,ORD_00103439,2023-05-18,Home & Garden,Bedding,3,227.16,0.0,CA,681.48
CUST_013459,ORD_00103995,2023-05-18,Sports,Fitness Equipment,3,133.5,0.0,NC,400.5
CUST_010808,ORD_00103292,2023-05-18,Home & Garden,Gardening Tools,3,340.04,0.16,TX,856.9008000000001
CUST_011029,ORD_00101110,2023-05-18,Electronics,Smartphones,3,1104.36,0.0,PA,3313.08
CUST_010521,ORD_00104669,2023-05-18,Beauty,Skincare,1,74.54,0.0,MD,74.54
CUST_013905,ORD_00101015,2023-05-18,Sports,Winter Sports,1,293.53,0.0,CO,293.53
CUST_014404,ORD_00100210,2023-05-19,Books,Children Books,3,49.06,0.0,AL,147.18
CUST_014490,ORD_00104314,2023-05-19,Clothing,Sportswear,1,210.73,0.0,AZ,210.73
CUST_013981,ORD_00104777,2023-05-19,Sports,Outdoor Gear,2,417.7,0.18,AZ,685.028
CUST_014292,ORD_00101008,2023-05-19,Books,Non-Fiction,1,54.79,0.0,MD,54.79
CUST_012638,ORD_00102498,2023-05-20,Beauty,Hair Care,1,55.9,0.0,NC,55.9
CUST_013060,ORD_00101197,2023-05-20,Books,Magazines,5,25.99,0.0,VA,129.95
CUST_014258,ORD_00101289,2023-05-20,Books,Educational,1,41.69,0.13,TX,36.2703
CUST_013717,ORD_00104002,2023-05-20,Books,Fiction,2,26.91,0.0,CT,53.82
CUST_010209,ORD_00103254,2023-05-20,Electronics,Smartphones,4,1382.19,0.0,KY,5528.76
CUST_011780,ORD_00104837,2023-05-20,Beauty,Makeup,1,91.2,0.0,WA,91.2
CUST_012054,ORD_00104178,2023-05-20,Electronics,Headphones,1,1085.18,0.0,WA,1085.18
CUST_012226,ORD_00100382,2023-05-21,Electronics,Smart Watches,1,1161.28,0.09,TX,1056.7648
CUST_012485,ORD_00102807,2023-05-21,Home & Garden,Kitchen Appliances,2,674.29,0.17,OH,1119.3213999999998
CUST_014729,ORD_00101725,2023-05-21,Books,Magazines,2,43.09,0.0,CT,86.18
CUST_010671,ORD_00103918,2023-05-21,Home & Garden,Home Decor,2,559.65,0.08,IL,1029.756
CUST_010428,ORD_00102253,2023-05-21,Sports,Water Sports,3,36.37,0.0,TN,109.10999999999999
CUST_014838,ORD_00104460,2023-05-21,Electronics,Tablets,2,124.5,0.0,MO,249.0
CUST_011236,ORD_00100696,2023-05-21,Clothing,Jeans,1,163.14,0.0,MD,163.14
CUST_010491,ORD_00101645,2023-05-21,Home & Garden,Gardening Tools,1,704.33,0.0,PA,704.33
CUST_012452,ORD_00100546,2023-05-21,Books,Non-Fiction,2,34.66,0.0,MN,69.32
CUST_014502,ORD_00102108,2023-05-22,Electronics,Headphones,1,1021.35,0.0,WI,1021.35
CUST_012307,ORD_00104938,2023-05-22,Beauty,Fragrances,1,62.11,0.0,VA,62.11
CUST_012678,ORD_00103291,2023-05-22,Sports,Winter Sports,3,66.14,0.38,PA,123.02040000000001
CUST_014262,ORD_00103150,2023-05-22,Beauty,Personal Care,3,71.97,0.18,MI,177.0462
CUST_013300,ORD_00103515,2023-05-22,Books,Educational,3,22.78,0.0,PA,68.34
CUST_012675,ORD_00104683,2023-05-22,Clothing,Jeans,2,244.59,0.06,KY,459.82919999999996
CUST_013800,ORD_00101211,2023-05-22,Beauty,Fragrances,3,74.19,0.0,OK,222.57
CUST_012742,ORD_00101449,2023-05-22,Electronics,Laptops,2,123.26,0.0,AZ,246.52
CUST_013292,ORD_00101692,2023-05-23,Electronics,Smart Watches,1,1764.41,0.0,IN,1764.41
CUST_012971,ORD_00101274,2023-05-23,Books,Comics,2,11.43,0.0,NJ,22.86
CUST_010132,ORD_00104080,2023-05-23,Beauty,Personal Care,7,27.73,0.42,PA,112.58380000000002
CUST_010013,ORD_00104647,2023-05-23,Home & Garden,Storage,6,723.75,0.0,GA,4342.5
CUST_011326,ORD_00101790,2023-05-24,Home & Garden,Storage,2,673.82,0.0,VA,1347.64
CUST_012837,ORD_00103925,2023-05-24,Beauty,Hair Care,1,107.72,0.0,NY,107.72
CUST_014300,ORD_00103316,2023-05-24,Home & Garden,Furniture,3,429.24,0.0,NJ,1287.72
CUST_010979,ORD_00102838,2023-05-24,Clothing,Mens Shirts,2,62.45,0.0,KY,124.9
CUST_014034,ORD_00100746,2023-05-24,Beauty,Beauty Tools,1,20.25,0.07,WI,18.8325
CUST_010293,ORD_00102381,2023-05-24,Clothing,Accessories,3,85.85,0.0,GA,257.54999999999995
CUST_011008,ORD_00101511,2023-05-24,Beauty,Personal Care,3,56.54,0.47,OH,89.8986
CUST_010463,ORD_00100422,2023-05-24,Sports,Team Sports,1,221.95,0.0,UT,221.95
CUST_010557,ORD_00102719,2023-05-24,Clothing,Mens Shirts,1,255.49,0.0,SC,255.49
CUST_012283,ORD_00102181,2023-05-25,Electronics,Laptops,3,1070.63,0.0,IN,3211.8900000000003
CUST_012534,ORD_00102302,2023-05-25,Home & Garden,Gardening Tools,3,719.66,0.0,MA,2158.98
CUST_010688,ORD_00102227,2023-05-25,Books,Comics,4,11.1,0.13,OR,38.628
CUST_014255,ORD_00104687,2023-05-25,Clothing,Womens Dresses,1,85.31,0.09,TX,77.63210000000001
CUST_012996,ORD_00102576,2023-05-25,Clothing,Shoes,5,231.71,0.0,WA,1158.55
CUST_010303,ORD_00101170,2023-05-25,Books,Magazines,3,11.69,0.0,UT,35.07
CUST_012371,ORD_00102691,2023-05-25,Clothing,Accessories,1,17.59,0.45,AZ,9.6745
CUST_014217,ORD_00103540,2023-05-25,Books,Non-Fiction,1,47.79,0.17,FL,39.665699999999994
CUST_013839,ORD_00104169,2023-05-25,Electronics,Tablets,2,1580.89,0.0,NY,3161.78
CUST_014107,ORD_00104074,2023-05-25,Sports,Team Sports,1,144.82,0.14,CA,124.5452
CUST_014735,ORD_00103520,2023-05-25,Clothing,Jeans,3,127.52,0.0,CA,382.56
CUST_013162,ORD_00103395,2023-05-26,Clothing,Jeans,4,101.5,0.0,GA,406.0
CUST_012177,ORD_00100153,2023-05-26,Electronics,Smartphones,2,679.77,0.0,MI,1359.54
CUST_013096,ORD_00103910,2023-05-26,Clothing,Mens Shirts,1,123.63,0.0,VA,123.63
CUST_012003,ORD_00102885,2023-05-26,Electronics,Laptops,2,1456.06,0.31,WA,2009.3627999999999
CUST_012784,ORD_00102377,2023-05-26,Clothing,Shoes,4,261.82,0.0,NY,1047.28
CUST_014199,ORD_00100800,2023-05-26,Clothing,Womens Dresses,1,107.16,0.0,OR,107.16
CUST_011252,ORD_00103698,2023-05-26,Clothing,Sportswear,1,270.08,0.0,CO,270.08
CUST_010685,ORD_00101917,2023-05-26,Electronics,Tablets,2,641.41,0.0,MI,1282.82
CUST_013749,ORD_00100697,2023-05-27,Home & Garden,Storage,1,666.53,0.0,FL,666.53
CUST_011320,ORD_00102613,2023-05-27,Sports,Team Sports,2,445.06,0.18,MN,729.8984
CUST_011201,ORD_00102252,2023-05-27,Clothing,Shoes,2,96.4,0.1,CT,173.52
CUST_013759,ORD_00100017,2023-05-27,Home & Garden,Kitchen Appliances,7,650.55,0.0,MO,4553.849999999999
CUST_011226,ORD_00103812,2023-05-28,Electronics,Headphones,2,1318.68,0.0,MN,2637.36
CUST_011554,ORD_00104487,2023-05-28,Beauty,Beauty Tools,2,87.61,0.0,TN,175.22
CUST_011695,ORD_00104179,2023-05-28,Books,Fiction,1,16.24,0.16,NJ,13.641599999999999
CUST_013056,ORD_00102855,2023-05-28,Beauty,Skincare,1,145.57,0.0,SC,145.57
CUST_012189,ORD_00102898,2023-05-28,Clothing,Womens Dresses,1,293.57,0.0,WA,293.57
CUST_010126,ORD_00100180,2023-05-28,Books,Magazines,1,41.45,0.27,KY,30.2585
CUST_010127,ORD_00104038,2023-05-28,Home & Garden,Kitchen Appliances,2,476.45,0.0,MD,952.9
CUST_014333,ORD_00104274,2023-05-28,Books,Children Books,1,12.98,0.0,NJ,12.98
CUST_014518,ORD_00103514,2023-05-29,Home & Garden,Furniture,1,138.74,0.0,MD,138.74
CUST_013571,ORD_00101196,2023-05-29,Clothing,Accessories,2,55.64,0.0,WA,111.28
CUST_010301,ORD_00101041,2023-05-29,Electronics,Gaming Consoles,2,1822.98,0.0,WI,3645.96
CUST_012282,ORD_00101860,2023-05-29,Electronics,Tablets,1,1677.41,0.3,WA,1174.187
CUST_013121,ORD_00100762,2023-05-29,Electronics,Gaming Consoles,2,550.71,0.0,NC,1101.42
CUST_012774,ORD_00103454,2023-05-30,Clothing,Mens Shirts,4,152.67,0.0,OH,610.68
CUST_011539,ORD_00104891,2023-05-30,Home & Garden,Bedding,3,751.55,0.0,OK,2254.6499999999996
CUST_012322,ORD_00101715,2023-05-30,Beauty,Beauty Tools,2,148.7,0.17,TX,246.84199999999996
CUST_010680,ORD_00104929,2023-05-30,Electronics,Smartphones,1,352.14,0.16,NC,295.7976
CUST_013268,ORD_00104387,2023-05-31,Sports,Cycling,6,85.03,0.06,KY,479.56919999999997
CUST_011193,ORD_00101550,2023-05-31,Books,Educational,1,46.92,0.0,MI,46.92
CUST_011525,ORD_00104873,2023-05-31,Clothing,Jeans,3,102.44,0.12,OK,270.4416
CUST_010314,ORD_00102333,2023-05-31,Sports,Cycling,1,423.46,0.18,CT,347.23720000000003
CUST_013115,ORD_00100370,2023-06-01,Beauty,Makeup,2,52.19,0.0,SC,104.38
CUST_010880,ORD_00103341,2023-06-01,Sports,Fitness Equipment,4,171.95,0.07,NJ,639.6539999999999
CUST_014109,ORD_00102273,2023-06-01,Beauty,Hair Care,1,100.91,0.0,MA,100.91
CUST_013481,ORD_00102068,2023-06-01,Electronics,Tablets,3,680.88,0.0,MD,2042.6399999999999
CUST_013231,ORD_00100980,2023-06-01,Clothing,Jeans,1,131.82,0.0,MD,131.82
CUST_014138,ORD_00102163,2023-06-01,Sports,Water Sports,1,491.7,0.13,LA,427.779
CUST_010388,ORD_00101233,2023-06-01,Home & Garden,Home Decor,1,50.78,0.0,IL,50.78
CUST_010170,ORD_00102028,2023-06-01,Books,Non-Fiction,4,10.09,0.0,PA,40.36
CUST_014471,ORD_00103069,2023-06-01,Sports,Cycling,2,405.87,0.0,TN,811.74
CUST_013339,ORD_00103643,2023-06-01,Beauty,Makeup,2,49.69,0.19,SC,80.4978
CUST_010028,ORD_00103023,2023-06-02,Electronics,Tablets,1,1036.97,0.17,AZ,860.6851
CUST_014396,ORD_00101169,2023-06-02,Beauty,Personal Care,1,68.65,0.0,FL,68.65
CUST_014200,ORD_00101588,2023-06-02,Books,Non-Fiction,3,53.85,0.0,AL,161.55
CUST_013153,ORD_00100734,2023-06-02,Sports,Winter Sports,4,396.63,0.0,CO,1586.52
CUST_011622,ORD_00104667,2023-06-02,Home & Garden,Furniture,1,184.79,0.0,SC,184.79
CUST_014012,ORD_00100174,2023-06-02,Books,Comics,1,40.54,0.0,NJ,40.54
CUST_011034,ORD_00102934,2023-06-02,Beauty,Skincare,4,92.38,0.0,NJ,369.52
CUST_014665,ORD_00103201,2023-06-03,Beauty,Skincare,1,132.27,0.0,LA,132.27
CUST_013386,ORD_00103263,2023-06-03,Beauty,Skincare,1,126.93,0.0,OK,126.93
CUST_012178,ORD_00103242,2023-06-03,Beauty,Beauty Tools,1,78.79,0.09,LA,71.69890000000001
CUST_010736,ORD_00103719,2023-06-03,Home & Garden,Furniture,1,119.38,0.39,LA,72.8218
CUST_011103,ORD_00103317,2023-06-03,Sports,Team Sports,2,185.55,0.0,CA,371.1
CUST_014473,ORD_00104422,2023-06-03,Clothing,Mens Shirts,1,223.75,0.05,OH,212.5625
CUST_014848,ORD_00101128,2023-06-04,Beauty,Fragrances,2,70.26,0.0,IL,140.52
CUST_012768,ORD_00102229,2023-06-04,Electronics,Tablets,2,1119.75,0.0,WI,2239.5
CUST_013500,ORD_00102446,2023-06-04,Home & Garden,Kitchen Appliances,2,207.83,0.0,LA,415.66
CUST_010137,ORD_00103875,2023-06-04,Beauty,Fragrances,1,106.34,0.0,SC,106.34
CUST_011738,ORD_00102008,2023-06-04,Books,Comics,5,54.58,0.0,NJ,272.9
CUST_011416,ORD_00102686,2023-06-04,Sports,Outdoor Gear,2,396.35,0.0,CA,792.7
CUST_011621,ORD_00102634,2023-06-04,Books,Educational,4,23.85,0.0,OK,95.4
CUST_013852,ORD_00102193,2023-06-05,Books,Non-Fiction,6,10.53,0.09,OH,57.49379999999999
CUST_013641,ORD_00102346,2023-06-05,Books,Magazines,1,35.07,0.0,MO,35.07
CUST_011854,ORD_00102496,2023-06-05,Sports,Winter Sports,1,333.02,0.0,OH,333.02
CUST_012011,ORD_00101452,2023-06-05,Sports,Water Sports,2,50.95,0.07,AZ,94.767
CUST_010440,ORD_00100143,2023-06-05,Clothing,Accessories,2,169.65,0.27,GA,247.689
CUST_011237,ORD_00103306,2023-06-05,Electronics,Laptops,1,120.86,0.0,OK,120.86
CUST_011134,ORD_00104883,2023-06-05,Electronics,Smartphones,2,1533.74,0.16,IN,2576.6832
CUST_012243,ORD_00101012,2023-06-05,Clothing,Mens Shirts,2,89.14,0.0,CA,178.28
CUST_012926,ORD_00103675,2023-06-06,Books,Comics,1,10.19,0.0,UT,10.19
CUST_013228,ORD_00103632,2023-06-06,Electronics,Smart Watches,4,204.54,0.0,WA,818.16
CUST_014861,ORD_00101950,2023-06-06,Electronics,Smart Watches,2,789.13,0.19,FL,1278.3906000000002
CUST_012679,ORD_00101303,2023-06-06,Home & Garden,Bedding,1,235.41,0.0,LA,235.41
CUST_013110,ORD_00102982,2023-06-06,Home & Garden,Home Decor,2,720.08,0.2,IN,1152.1280000000002
CUST_013918,ORD_00100402,2023-06-06,Books,Magazines,2,46.3,0.34,SC,61.115999999999985
CUST_011809,ORD_00100978,2023-06-06,Electronics,Gaming Consoles,2,871.43,0.11,MA,1551.1453999999999
CUST_012419,ORD_00100441,2023-06-06,Clothing,Jeans,1,44.67,0.0,MD,44.67
CUST_014638,ORD_00103700,2023-06-07,Beauty,Beauty Tools,1,106.69,0.41,IL,62.947100000000006
CUST_010873,ORD_00104548,2023-06-07,Clothing,Jeans,1,39.58,0.09,LA,36.0178
CUST_013658,ORD_00103848,2023-06-07,Books,Comics,2,43.86,0.0,WI,87.72
CUST_013087,ORD_00100284,2023-06-07,Clothing,Womens Dresses,5,114.25,0.17,KY,474.1375
CUST_014647,ORD_00103823,2023-06-07,Electronics,Headphones,2,440.3,0.0,WA,880.6
CUST_011076,ORD_00104248,2023-06-07,Electronics,Smart Watches,9,1133.45,0.0,SC,10201.050000000001
CUST_010735,ORD_00101497,2023-06-07,Home & Garden,Gardening Tools,1,694.93,0.0,TX,694.93
CUST_012047,ORD_00104709,2023-06-07,Home & Garden,Kitchen Appliances,2,423.62,0.16,WA,711.6816
CUST_012127,ORD_00104166,2023-06-08,Books,Magazines,4,30.45,0.0,MN,121.8
CUST_012416,ORD_00102384,2023-06-08,Beauty,Beauty Tools,3,58.38,0.0,WI,175.14000000000001
CUST_014683,ORD_00100969,2023-06-08,Electronics,Smartphones,2,200.26,0.0,PA,400.52
CUST_011985,ORD_00103085,2023-06-08,Beauty,Skincare,1,97.62,0.0,WA,97.62
CUST_013875,ORD_00103146,2023-06-08,Books,Magazines,6,24.63,0.0,LA,147.78
CUST_010577,ORD_00102663,2023-06-09,Sports,Cycling,1,98.4,0.49,CO,50.184000000000005
CUST_013240,ORD_00101837,2023-06-09,Books,Non-Fiction,2,22.61,0.12,PA,39.7936
CUST_010625,ORD_00102965,2023-06-09,Electronics,Smartphones,1,695.28,0.27,LA,507.5544
CUST_013551,ORD_00101659,2023-06-09,Books,Fiction,4,48.19,0.11,FL,171.5564
CUST_010491,ORD_00104845,2023-06-09,Clothing,Womens Dresses,7,140.02,0.0,NY,980.1400000000001
CUST_014616,ORD_00102633,2023-06-09,Beauty,Fragrances,1,75.72,0.0,KY,75.72
CUST_013089,ORD_00103582,2023-06-10,Home & Garden,Home Decor,3,60.53,0.0,IL,181.59
CUST_011410,ORD_00103041,2023-06-10,Clothing,Sportswear,1,88.59,0.0,IL,88.59
CUST_013194,ORD_00103090,2023-06-10,Home & Garden,Home Decor,2,183.89,0.18,TX,301.5796
CUST_010671,ORD_00104711,2023-06-10,Beauty,Fragrances,2,66.23,0.15,AZ,112.59100000000001
CUST_014870,ORD_00102244,2023-06-10,Electronics,Tablets,3,1149.59,0.0,CT,3448.7699999999995
CUST_014351,ORD_00100050,2023-06-11,Electronics,Smart Watches,1,1291.0,0.0,IL,1291.0
CUST_010741,ORD_00100594,2023-06-11,Beauty,Hair Care,1,109.14,0.15,TX,92.76899999999999
CUST_013196,ORD_00104703,2023-06-11,Home & Garden,Kitchen Appliances,1,437.14,0.13,WI,380.3118
CUST_013082,ORD_00101179,2023-06-11,Electronics,Headphones,2,327.17,0.0,CA,654.34
CUST_010491,ORD_00100346,2023-06-11,Books,Children Books,2,20.61,0.0,OH,41.22
CUST_013399,ORD_00102466,2023-06-11,Books,Non-Fiction,7,31.13,0.0,IN,217.91
CUST_010003,ORD_00100862,2023-06-11,Electronics,Tablets,3,171.47,0.1,WA,462.969
CUST_014774,ORD_00104659,2023-06-11,Beauty,Makeup,2,111.55,0.0,MA,223.1
CUST_011759,ORD_00104693,2023-06-12,Clothing,Sportswear,5,90.8,0.0,NJ,454.0
CUST_010065,ORD_00102293,2023-06-12,Books,Children Books,1,14.8,0.0,CO,14.8
CUST_013357,ORD_00102642,2023-06-12,Sports,Winter Sports,2,362.09,0.0,SC,724.18
CUST_010375,ORD_00103730,2023-06-12,Electronics,Smart Watches,2,766.19,0.0,OR,1532.38
CUST_010519,ORD_00103045,2023-06-12,Books,Children Books,2,48.34,0.0,VA,96.68
CUST_010231,ORD_00103987,2023-06-12,Sports,Winter Sports,2,98.03,0.0,LA,196.06
CUST_013443,ORD_00104575,2023-06-12,Clothing,Sportswear,2,156.69,0.08,CT,288.3096
CUST_014654,ORD_00102745,2023-06-13,Electronics,Smartphones,1,1516.01,0.0,CO,1516.01
CUST_013722,ORD_00104347,2023-06-13,Books,Non-Fiction,2,39.5,0.0,WI,79.0
CUST_012034,ORD_00100351,2023-06-13,Home & Garden,Bedding,1,124.84,0.08,IL,114.8528
CUST_010054,ORD_00100005,2023-06-13,Beauty,Fragrances,1,145.79,0.0,PA,145.79
CUST_013694,ORD_00101959,2023-06-14,Clothing,Jeans,3,244.55,0.0,IL,733.6500000000001
CUST_010391,ORD_00103173,2023-06-14,Sports,Cycling,1,490.5,0.27,LA,358.065
CUST_010427,ORD_00100855,2023-06-14,Books,Magazines,1,11.19,0.0,FL,11.19
CUST_013076,ORD_00100636,2023-06-14,Beauty,Skincare,3,15.55,0.0,CT,46.650000000000006
CUST_010256,ORD_00102149,2023-06-14,Home & Garden,Furniture,2,484.63,0.0,PA,969.26
CUST_012886,ORD_00101283,2023-06-14,Sports,Cycling,1,158.48,0.0,IN,158.48
CUST_010688,ORD_00100291,2023-06-14,Home & Garden,Gardening Tools,2,276.43,0.29,AZ,392.5306
CUST_010240,ORD_00101703,2023-06-14,Home & Garden,Gardening Tools,4,798.15,0.08,NC,2937.192
CUST_010857,ORD_00100161,2023-06-14,Home & Garden,Gardening Tools,3,238.35,0.0,MI,715.05
CUST_011949,ORD_00102483,2023-06-15,Books,Educational,7,45.19,0.0,TN,316.33
CUST_012422,ORD_00101900,2023-06-15,Electronics,Tablets,1,1879.72,0.0,VA,1879.72
CUST_010108,ORD_00104637,2023-06-15,Clothing,Mens Shirts,3,110.81,0.0,NY,332.43
CUST_012146,ORD_00100065,2023-06-15,Beauty,Fragrances,2,41.1,0.0,AZ,82.2
CUST_011258,ORD_00101235,2023-06-15,Clothing,Mens Shirts,1,289.75,0.0,NJ,289.75
CUST_013104,ORD_00103944,2023-06-16,Sports,Water Sports,1,215.07,0.0,FL,215.07
CUST_012989,ORD_00100011,2023-06-16,Home & Garden,Home Decor,1,305.76,0.0,NC,305.76
CUST_011230,ORD_00101034,2023-06-16,Clothing,Womens Dresses,1,109.11,0.06,MI,102.56339999999999
CUST_012127,ORD_00101263,2023-06-16,Sports,Fitness Equipment,1,479.79,0.0,MA,479.79
CUST_011706,ORD_00101401,2023-06-16,Books,Children Books,6,57.93,0.0,LA,347.58
CUST_011389,ORD_00104265,2023-06-16,Clothing,Jeans,5,20.14,0.0,MD,100.7
CUST_012709,ORD_00100393,2023-06-16,Beauty,Fragrances,2,66.12,0.0,SC,132.24
CUST_013906,ORD_00103612,2023-06-16,Electronics,Smartphones,5,1945.5,0.0,OH,9727.5
CUST_011866,ORD_00102672,2023-06-16,Books,Magazines,7,35.95,0.09,AZ,229.00150000000005
CUST_011246,ORD_00102641,2023-06-17,Books,Fiction,1,54.34,0.0,WI,54.34
CUST_014956,ORD_00101756,2023-06-17,Books,Non-Fiction,7,50.48,0.0,KY,353.35999999999996
CUST_012433,ORD_00101920,2023-06-18,Clothing,Jeans,2,24.31,0.37,MO,30.630599999999998
CUST_012552,ORD_00101655,2023-06-18,Beauty,Makeup,3,101.94,0.0,IL,305.82
CUST_011309,ORD_00104865,2023-06-18,Home & Garden,Bedding,1,603.57,0.0,VA,603.57
CUST_010969,ORD_00104454,2023-06-18,Electronics,Gaming Consoles,2,1973.51,0.0,CA,3947.02
CUST_014534,ORD_00101178,2023-06-18,Books,Non-Fiction,5,11.46,0.26,NY,42.402
CUST_014638,ORD_00102811,2023-06-18,Clothing,Sportswear,4,231.61,0.18,VA,759.6808000000001
CUST_011228,ORD_00100406,2023-06-18,Home & Garden,Bedding,1,738.26,0.0,MN,738.26
CUST_011109,ORD_00102241,2023-06-18,Sports,Cycling,2,295.89,0.17,AZ,491.1774
CUST_012164,ORD_00103368,2023-06-19,Books,Magazines,6,8.2,0.0,OH,49.199999999999996
CUST_010768,ORD_00101772,2023-06-19,Sports,Fitness Equipment,4,98.59,0.0,MI,394.36
CUST_014994,ORD_00102848,2023-06-19,Clothing,Womens Dresses,2,130.56,0.0,CA,261.12
CUST_014852,ORD_00104954,2023-06-20,Beauty,Fragrances,1,14.26,0.0,MI,14.26
CUST_014956,ORD_00103890,2023-06-20,Beauty,Beauty Tools,2,14.32,0.0,WA,28.64
CUST_010569,ORD_00102019,2023-06-20,Clothing,Jeans,3,179.68,0.07,CA,501.3071999999999
CUST_010996,ORD_00102234,2023-06-20,Clothing,Shoes,6,265.69,0.07,CT,1482.5501999999997
CUST_014792,ORD_00102351,2023-06-20,Sports,Team Sports,3,307.8,0.0,AZ,923.4000000000001
CUST_012124,ORD_00100568,2023-06-20,Home & Garden,Kitchen Appliances,4,406.21,0.18,AL,1332.3688
CUST_014349,ORD_00102495,2023-06-20,Home & Garden,Kitchen Appliances,7,467.38,0.0,IL,3271.66
CUST_010532,ORD_00101571,2023-06-21,Sports,Water Sports,2,280.71,0.15,IN,477.20699999999994
CUST_014906,ORD_00101267,2023-06-21,Sports,Team Sports,3,421.22,0.17,MN,1048.8378
CUST_011286,ORD_00104465,2023-06-21,Sports,Cycling,1,133.03,0.0,NY,133.03
CUST_011187,ORD_00100899,2023-06-21,Beauty,Hair Care,1,11.7,0.0,WI,11.7
CUST_013022,ORD_00100116,2023-06-21,Sports,Winter Sports,2,258.95,0.43,LA,295.20300000000003
CUST_013392,ORD_00100903,2023-06-21,Clothing,Mens Shirts,3,67.78,0.0,GA,203.34
CUST_013202,ORD_00101625,2023-06-22,Electronics,Gaming Consoles,2,275.02,0.15,PA,467.53399999999993
CUST_013094,ORD_00102856,2023-06-22,Books,Non-Fiction,2,57.18,0.0,VA,114.36
CUST_014789,ORD_00104259,2023-06-22,Home & Garden,Home Decor,2,680.03,0.47,CO,720.8318
CUST_011452,ORD_00103558,2023-06-22,Beauty,Skincare,4,19.22,0.0,WI,76.88
CUST_012365,ORD_00100518,2023-06-22,Books,Comics,1,45.69,0.16,MO,38.379599999999996
CUST_010080,ORD_00104059,2023-06-22,Electronics,Laptops,1,1083.18,0.0,AL,1083.18
CUST_011480,ORD_00101391,2023-06-22,Beauty,Personal Care,8,121.04,0.13,MN,842.4384
CUST_014303,ORD_00102471,2023-06-23,Clothing,Mens Shirts,4,118.53,0.0,CT,474.12
CUST_011038,ORD_00102996,2023-06-23,Beauty,Beauty Tools,2,79.86,0.0,AZ,159.72
CUST_013423,ORD_00102651,2023-06-23,Home & Garden,Home Decor,3,716.78,0.0,NC,2150.34
CUST_014269,ORD_00100475,2023-06-23,Beauty,Fragrances,2,103.11,0.0,NC,206.22
CUST_010881,ORD_00104733,2023-06-23,Home & Garden,Bedding,5,729.23,0.0,WA,3646.15
CUST_012116,ORD_00102962,2023-06-23,Beauty,Hair Care,1,110.46,0.0,AZ,110.46
CUST_012498,ORD_00100987,2023-06-23,Home & Garden,Bedding,1,753.73,0.17,WI,625.5959
CUST_011476,ORD_00100188,2023-06-24,Clothing,Mens Shirts,4,21.63,0.0,WA,86.52
CUST_010631,ORD_00102021,2023-06-24,Beauty,Skincare,2,96.71,0.0,TN,193.42
CUST_011575,ORD_00102925,2023-06-24,Books,Children Books,1,57.91,0.0,MD,57.91
CUST_012418,ORD_00103086,2023-06-24,Sports,Winter Sports,1,422.31,0.0,MN,422.31
CUST_012541,ORD_00103077,2023-06-24,Sports,Water Sports,1,40.42,0.13,TX,35.1654
CUST_010393,ORD_00101764,2023-06-24,Home & Garden,Gardening Tools,7,363.0,0.0,KY,2541.0
CUST_011734,ORD_00101702,2023-06-24,Beauty,Beauty Tools,3,122.93,0.0,AZ,368.79
CUST_012356,ORD_00103952,2023-06-24,Beauty,Hair Care,1,148.89,0.0,AL,148.89
CUST_011972,ORD_00102065,2023-06-24,Sports,Cycling,1,128.5,0.0,OH,128.5
CUST_010109,ORD_00101419,2023-06-25,Beauty,Fragrances,3,62.04,0.0,WA,186.12
CUST_013710,ORD_00101982,2023-06-25,Sports,Team Sports,1,399.0,0.0,GA,399.0
CUST_013764,ORD_00103523,2023-06-25,Clothing,Womens Dresses,3,20.8,0.0,OK,62.400000000000006
CUST_014599,ORD_00103753,2023-06-25,Clothing,Womens Dresses,2,108.18,0.0,NJ,216.36
CUST_012511,ORD_00101232,2023-06-25,Home & Garden,Kitchen Appliances,2,177.02,0.0,MI,354.04
CUST_012309,ORD_00101285,2023-06-25,Sports,Fitness Equipment,2,455.4,0.27,OH,664.8839999999999
CUST_013375,ORD_00103280,2023-06-25,Electronics,Gaming Consoles,1,680.87,0.0,NJ,680.87
CUST_011264,ORD_00100341,2023-06-25,Beauty,Personal Care,1,103.61,0.14,OR,89.1046
CUST_010764,ORD_00101599,2023-06-25,Electronics,Gaming Consoles,1,815.82,0.0,TX,815.82
CUST_014884,ORD_00101732,2023-06-26,Beauty,Beauty Tools,1,108.72,0.0,SC,108.72
CUST_011303,ORD_00104261,2023-06-26,Clothing,Jeans,1,136.53,0.0,NY,136.53
CUST_011490,ORD_00103279,2023-06-26,Clothing,Accessories,3,287.22,0.48,OH,448.06320000000005
CUST_014710,ORD_00104113,2023-06-26,Electronics,Headphones,1,295.31,0.0,NC,295.31
CUST_013496,ORD_00100604,2023-06-26,Home & Garden,Kitchen Appliances,1,797.76,0.32,MA,542.4767999999999
CUST_013831,ORD_00104295,2023-06-27,Clothing,Accessories,4,17.72,0.0,SC,70.88
CUST_010649,ORD_00103444,2023-06-27,Sports,Winter Sports,1,267.24,0.1,UT,240.51600000000002
CUST_013199,ORD_00101946,2023-06-27,Books,Educational,3,30.28,0.0,AZ,90.84
